property_url,full_street_line,unit,estimated_value,assessed_value,sold_price,last_sold_date,months_since_sale,sqft,beds,baths,neighborhoods,list_date,tax,lot_sqft,new_construction,stories,monthly_appreciation,monthly_appreciation_rate
https://www.realtor.com/realestateandhomes-detail/1825-Hamlet-Ct-S_Salem_OR_97302_M16256-70296,1825 Hamlet Ct S,,558100.0,276020.0,515000.0,2022-10-14,33.1,2384.0,4.0,3.2,"South Salem, Southwest Salem",2023-03-19 23:03:51.744471744,5419.0,10000.0,False,1.0,1300.0,0.3
https://www.realtor.com/realestateandhomes-detail/835-Treewood-Ln-SE_Salem_OR_97317_M10298-28290,835 Treewood Ln SE,,378296.0,168890.0,355000.0,2023-05-19,26.0,1127.0,3.0,1.5,Unknown,2023-10-22 23:03:51.744471744,2797.0,6001.0,False,1.0,895.0,0.3
https://www.realtor.com/realestateandhomes-detail/329-Silver-Hills-Cir-SE_Salem_OR_97306_M24963-51776,329 Silver Hills Cir SE,,608500.0,383630.0,595000.0,2024-10-18,9.0,2327.0,3.0,3.2,South Gateway,2025-05-02 00:00:00.000000000,7532.0,12197.0,False,1.0,1500.0,0.3
https://www.realtor.com/realestateandhomes-detail/1506-Goldcrest-Ave-NW_Salem_OR_97304_M15916-56701,1506 Goldcrest Ave NW,,419967.0,207780.0,374900.0,2021-07-29,47.7,1377.0,3.0,1.9,West Salem,2022-01-01 23:03:51.744471744,3915.0,6997.0,False,1.0,945.0,0.3
https://www.realtor.com/realestateandhomes-detail/617-River-Valley-Dr-NW_Salem_OR_97304_M28962-25702,617 River Valley Dr NW,,406000.0,208170.0,365000.0,2021-11-01,44.5,1314.0,3.0,1.8,West Salem,2022-04-06 23:03:51.744471744,3922.0,4644.0,False,1.0,920.0,0.3
https://www.realtor.com/realestateandhomes-detail/5647-Earth-Pl-NE_Salem_OR_97305_M91986-61181,5647 Earth Pl NE,,537000.0,128770.0,516605.0,2024-03-29,15.7,2335.0,4.0,2.5,Unknown,2024-06-26 00:00:00.000000000,2528.0,9660.1,True,2.0,1302.0,0.3
https://www.realtor.com/realestateandhomes-detail/2739-Cherry-Blossom-Dr-NW_Salem_OR_97304_M26683-65402,2739 Cherry Blossom Dr NW,,515900.0,263420.0,475000.0,2022-09-13,34.2,1806.0,3.0,2.4,West Salem,2024-07-30 00:00:00.000000000,4964.0,4791.0,False,1.0,1197.0,0.3
https://www.realtor.com/realestateandhomes-detail/6222-Coates-Dr-SE_Salem_OR_97317_M91433-78318,6222 Coates Dr SE,,301040.0,141505.0,275000.0,2022-06-02,37.5,1676.9,3.1,2.3,Unknown,2022-11-05 23:03:51.744471744,1895.0,6937.7,False,1.4,693.0,0.3
https://www.realtor.com/realestateandhomes-detail/2223-Audubon-Ave-SE_Salem_OR_97302_M90772-30022,2223 Audubon Ave SE,,566076.0,274880.0,516900.0,2022-05-26,37.8,2385.0,4.4,3.2,Morningside,2022-10-29 23:03:51.744471744,5397.0,9867.0,False,1.4,1302.0,0.3
https://www.realtor.com/realestateandhomes-detail/4261-Oregon-Trail-Ct-NE_Salem_OR_97305_M27237-34036,4261 Oregon Trail Ct NE,,452240.0,225190.0,405000.0,2021-09-08,46.3,1630.0,3.0,2.2,Unknown,2022-03-01 00:00:00.000000000,3655.0,7841.0,False,1.0,1020.0,0.3
https://www.realtor.com/realestateandhomes-detail/3010-Hollywood-Dr-NE_Salem_OR_97305_M13195-53323,3010 Hollywood Dr NE,,403908.0,201720.0,359000.0,2021-05-28,49.7,1315.0,3.0,1.8,North Lancaster,2021-04-17 00:00:00.000000000,3960.0,4792.0,False,1.0,904.0,0.3
https://www.realtor.com/realestateandhomes-detail/380-Brink-Ave-SE_Salem_OR_97317_M24444-63063,380 Brink Ave SE,,397300.0,168810.0,358000.0,2021-11-29,43.6,1315.0,3.0,1.8,Unknown,2022-05-04 23:03:51.744471744,2795.0,9980.0,False,1.0,901.0,0.3
https://www.realtor.com/realestateandhomes-detail/5017-Ward-Dr-NE_Salem_OR_97305_M21559-16020,5017 Ward Dr NE,,502183.0,258390.0,451000.0,2021-10-15,45.1,2084.0,4.0,2.5,Unknown,2022-03-01 00:00:00.000000000,5073.0,7405.0,False,2.0,1135.0,0.3
https://www.realtor.com/realestateandhomes-detail/5590-Shannon-Ave-SE_Salem_OR_97306_M15654-85799,5590 Shannon Ave SE,,366693.0,166610.0,337000.0,2022-08-18,35.0,1008.0,3.0,1.4,South Gateway,2023-01-21 23:03:51.744471744,3271.0,6834.0,False,1.0,848.0,0.3
https://www.realtor.com/realestateandhomes-detail/1345-Elser-Dr-SE_Salem_OR_97302_M10380-98180,1345 Elser Dr SE,,449495.0,237680.0,440000.0,2024-10-31,8.6,1501.0,3.0,2.0,Morningside,2024-09-21 00:00:00.000000000,4666.0,7405.0,False,1.4,1107.0,0.3
https://www.realtor.com/realestateandhomes-detail/295-Church-St-SE-Apt-406_Salem_OR_97301_M25338-90656,295 Church St SE Apt 406,Apt 406,329600.0,172760.0,305000.0,2022-11-16,32.1,894.0,1.0,1.2,Central Area,2024-09-29 00:00:00.000000000,3392.0,3698.6,False,1.0,767.0,0.3
https://www.realtor.com/realestateandhomes-detail/3855-Saxon-Dr-S_Salem_OR_97302_M24753-82423,3855 Saxon Dr S,,459000.0,210010.0,408000.0,2021-05-28,49.7,1535.0,3.0,1.5,"South Salem, Southwest Salem",2021-04-16 00:00:00.000000000,4123.0,8276.0,False,1.0,1026.0,0.3
https://www.realtor.com/realestateandhomes-detail/6185-Joseph-St-SE_Salem_OR_97317_M11140-31650,6185 Joseph St SE,,669900.0,341640.0,614000.0,2022-07-13,36.2,1597.0,2.0,2.2,Unknown,2022-12-16 23:03:51.744471744,4443.0,6606.9,False,1.0,1544.0,0.3
https://www.realtor.com/realestateandhomes-detail/1871-John-Muir-Cir-SE_Salem_OR_97302_M28870-51066,1871 John Muir Cir SE,,399165.0,221930.0,359900.0,2021-12-06,43.4,1294.0,3.0,2.5,Morningside,2021-08-18 00:00:00.000000000,4357.0,2501.0,True,2.0,905.0,0.3
https://www.realtor.com/realestateandhomes-detail/1922-Waymire-St-NW_Salem_OR_97304_M28444-46005,1922 Waymire St NW,,447000.0,223290.0,400000.0,2021-08-26,46.7,1600.0,3.0,2.2,West Salem,2022-01-29 23:03:51.744471744,4207.0,6650.0,False,1.0,1005.0,0.3
https://www.realtor.com/realestateandhomes-detail/4828-Ward-Dr-NE_Salem_OR_97305_M27250-01078,4828 Ward Dr NE,,447498.0,225990.0,400000.0,2021-08-11,47.2,1556.0,3.0,2.1,Unknown,2022-01-14 23:03:51.744471744,3667.0,6370.0,False,1.0,1005.0,0.3
https://www.realtor.com/realestateandhomes-detail/1903-Cottontail-Ct-NE_Salem_OR_97305_M26189-68099,1903 Cottontail Ct NE,,273000.0,111990.0,250000.0,2022-07-01,36.6,1080.0,2.0,1.5,East Lancaster,2022-12-04 23:03:51.744471744,2198.0,4908.0,False,1.0,628.0,0.3
https://www.realtor.com/realestateandhomes-detail/365-Lost-Lake-St-NE_Salem_OR_97301_M98486-78562,365 Lost Lake St NE,,523486.0,298960.0,484995.0,2022-11-30,31.6,2535.0,5.0,3.4,Unknown,2024-07-30 00:00:00.000000000,5869.0,10487.5,True,2.0,1218.0,0.3
https://www.realtor.com/realestateandhomes-detail/4747-Marcey-Ct-NE_Salem_OR_97305_M21005-61574,4747 Marcey Ct NE,,334700.0,134170.0,300000.0,2021-09-16,46.1,897.0,2.0,1.2,Unknown,2022-02-19 23:03:51.744471744,2267.0,5600.0,False,1.0,753.0,0.3
https://www.realtor.com/realestateandhomes-detail/6139-Blue-River-Dr-SE_Salem_OR_97306_M15638-00608,6139 Blue River Dr SE,,377000.0,204080.0,339900.0,2021-12-03,43.5,1333.0,2.0,2.5,South Gateway,2022-03-13 00:00:00.000000000,4006.0,1307.0,True,2.0,853.0,0.3
https://www.realtor.com/realestateandhomes-detail/395-Himalaya-St-NE_Salem_OR_97301_M98009-55292,395 Himalaya St NE,,461274.0,263050.0,420000.0,2022-04-14,39.2,1864.0,4.0,2.5,Unknown,2022-09-08 00:00:00.000000000,5164.0,7711.6,True,2.0,1054.0,0.3
https://www.realtor.com/realestateandhomes-detail/2906-Christina-St-NW_Salem_OR_97304_M91547-60787,2906 Christina St NW,,549308.0,272820.0,538000.0,2024-11-06,8.4,2038.0,4.0,2.5,West Salem,2024-09-10 00:00:00.000000000,5141.0,6970.0,False,1.4,1350.0,0.3
https://www.realtor.com/realestateandhomes-detail/4062-Aden-Pl-NE_Salem_OR_97305_M15332-79801,4062 Aden Pl NE,,345000.0,172700.0,315000.0,2022-05-20,38.0,1558.0,3.0,2.1,Unknown,2022-09-08 00:00:00.000000000,2855.0,6445.6,False,2.0,790.0,0.3
https://www.realtor.com/realestateandhomes-detail/924-Creekside-Dr-SE_Salem_OR_97306_M10493-52495,924 Creekside Dr SE,,716500.0,559900.0,699900.0,2024-10-04,9.5,2820.0,3.0,3.8,South Gateway,2024-08-15 00:00:00.000000000,6053.3,7841.0,False,1.4,1755.0,0.3
https://www.realtor.com/realestateandhomes-detail/585-Katey-Ct-NE_Salem_OR_97301_M20954-70661,585 Katey Ct NE,,462000.0,247780.0,419000.0,2022-02-18,41.0,1957.0,3.6,2.7,Unknown,2022-07-24 23:03:51.744471744,4000.0,5528.0,False,1.4,1050.0,0.3
https://www.realtor.com/realestateandhomes-detail/333-Butte-Ct-SE_Salem_OR_97317_M21031-07030,333 Butte Ct SE,,398000.0,188370.0,370000.0,2023-01-12,30.2,1340.0,3.0,1.8,Unknown,2024-09-29 00:00:00.000000000,3094.0,6534.0,False,1.0,927.0,0.3
https://www.realtor.com/realestateandhomes-detail/241-Rees-Hill-Rd-SE_Salem_OR_97306_M20476-92574,241 Rees Hill Rd SE,,521000.0,132220.0,475000.0,2022-04-29,38.7,1105.0,2.0,1.5,Unknown,2025-03-30 00:00:00.000000000,1678.0,4571.5,False,1.0,1190.0,0.3
https://www.realtor.com/realestateandhomes-detail/241-Rees-Hill-Rd-SE_Salem_OR_97306_M20476-92574,241 Rees Hill Rd SE,,521000.0,132220.0,475000.0,2022-04-29,38.7,1105.0,2.0,1.5,Unknown,2025-03-30 00:00:00.000000000,1678.0,4571.5,False,1.0,1190.0,0.3
https://www.realtor.com/realestateandhomes-detail/4430-Murdock-Ct-NE_Salem_OR_97305_M16961-02927,4430 Murdock Ct NE,,393917.0,177200.0,355000.0,2021-11-24,43.8,1279.0,3.0,1.7,North Lancaster,2022-03-01 00:00:00.000000000,3479.0,6534.0,False,1.0,889.0,0.3
https://www.realtor.com/realestateandhomes-detail/660-Dian-Ave-NW_Salem_OR_97304_M23691-69993,660 Dian Ave NW,,420038.0,202040.0,380000.0,2022-01-14,42.1,1567.0,3.0,1.5,West Salem,2022-06-30 00:00:00.000000000,3807.0,8276.0,False,1.0,951.0,0.3
https://www.realtor.com/realestateandhomes-detail/375-Leffelle-St-SE_Salem_OR_97302_M94005-26743,375 Leffelle St SE,,433222.0,136810.0,420000.0,2024-07-01,12.6,1223.0,2.2,1.7,South Central,2024-12-04 23:03:51.744471744,2686.0,4650.0,False,1.0,1051.0,0.3
https://www.realtor.com/realestateandhomes-detail/437-Eastland-Pl-SE_Salem_OR_97317_M24422-27106,437 SE Eastland Pl,,393900.0,161420.0,355000.0,2021-11-23,43.8,1319.0,3.0,1.8,Unknown,2022-03-01 00:00:00.000000000,2683.0,8276.0,False,1.0,888.0,0.3
https://www.realtor.com/realestateandhomes-detail/2251-Tuscana-Ave-S_Salem_OR_97306_M15766-94624,2251 Tuscana Ave S,,670710.0,389750.0,655000.0,2024-09-30,9.6,2578.0,3.0,2.5,Sunnyslope,2024-08-23 00:00:00.000000000,7652.0,8276.0,False,1.4,1638.0,0.3
https://www.realtor.com/realestateandhomes-detail/1275-Westbrook-Dr-NW_Salem_OR_97304_M17396-15424,1275 Westbrook Dr NW,,408256.0,222350.0,373143.0,2022-05-31,37.6,1786.0,3.0,2.4,West Salem,2024-07-30 00:00:00.000000000,4190.0,3484.0,False,2.0,933.0,0.3
https://www.realtor.com/realestateandhomes-detail/388-Lori-Ave-SE_Salem_OR_97302_M16482-53457,388 Lori Ave SE,,375600.0,178800.0,345000.0,2022-08-03,35.5,1182.0,3.0,1.5,Faye Wright,2024-07-30 00:00:00.000000000,3510.0,9583.0,False,1.0,862.0,0.2
https://www.realtor.com/realestateandhomes-detail/1924-Audubon-Ave-SE_Salem_OR_97302_M28774-36453,1924 Audubon Ave SE,,450915.0,260080.0,409900.0,2022-03-18,40.0,1728.0,3.0,2.3,Morningside,2022-09-08 00:00:00.000000000,5106.0,7148.9,True,2.0,1024.0,0.2
https://www.realtor.com/realestateandhomes-detail/5610-Seeger-Ln-SE_Salem_OR_97306_M16707-53863,5610 Seeger Ln SE,,608000.0,352160.0,540000.0,2021-05-07,50.4,2422.0,4.0,2.5,South Gateway,2021-10-10 23:03:51.744471744,6914.0,8384.0,False,1.4,1349.0,0.2
https://www.realtor.com/realestateandhomes-detail/960-Jev-Ct-NW_Salem_OR_97304_M22463-33406,960 Jev Ct NW,,427600.0,221160.0,400001.0,2023-03-31,27.6,1392.0,3.0,1.9,West Salem,2024-07-30 00:00:00.000000000,4167.0,5719.0,False,1.0,999.0,0.2
https://www.realtor.com/realestateandhomes-detail/877-Archie-Ln-SE_Salem_OR_97317_M96853-50036,877 Archie Ln SE,,488198.0,288970.0,469000.0,2024-03-07,16.4,2182.0,4.0,2.5,Unknown,2024-01-29 00:00:00.000000000,4628.0,5240.0,True,2.0,1171.0,0.2
https://www.realtor.com/realestateandhomes-detail/7652-Sassy-Ln-SE_Salem_OR_97317_M28353-62713,7652 Sassy Ln SE,,649310.0,213470.0,590000.0,2022-03-11,40.3,1704.0,3.0,2.3,Unknown,2022-09-08 00:00:00.000000000,2536.0,7049.6,False,1.0,1473.0,0.2
https://www.realtor.com/realestateandhomes-detail/2366-Equestrian-Loop-S-S_Salem_OR_97302_M98526-85394,2366 Equestrian Loop S # S,# S,472700.0,263680.0,425000.0,2021-10-20,44.9,1416.0,3.0,1.9,"Southwest Salem, Croisan-Illahe",2022-03-25 23:03:51.744471744,5177.0,5858.1,False,1.4,1061.0,0.2
https://www.realtor.com/realestateandhomes-detail/2650-Breckenridge-St-NW_Salem_OR_97304_M25129-26071,2650 NW Breckenridge St,,632000.0,385160.0,563000.0,2021-06-14,49.1,2830.0,4.0,3.5,West Salem,2021-04-07 00:00:00.000000000,7258.0,6970.0,False,2.0,1404.0,0.2
https://www.realtor.com/realestateandhomes-detail/941-Hoyt-St-SE_Salem_OR_97302_M18708-05666,941 Hoyt St SE,,592393.0,290370.0,559000.0,2023-07-21,23.9,2498.0,4.0,3.4,South Central,2023-12-24 23:03:51.744471744,5701.0,7600.0,False,1.0,1394.0,0.2
https://www.realtor.com/realestateandhomes-detail/3434-Robert-Ave-NE_Salem_OR_97301_M11047-29685,3434 Robert Ave NE,,408300.0,142560.0,369000.0,2021-12-27,42.7,1768.0,3.0,2.4,Northgate,2021-10-08 00:00:00.000000000,2799.0,9583.0,False,1.0,920.0,0.2
https://www.realtor.com/realestateandhomes-detail/4764-Whitman-Cir-NE_Salem_OR_97305_M23493-97644,4764 Whitman Cir NE,,378358.0,138030.0,370000.0,2024-10-16,9.1,1012.0,3.0,1.4,Unknown,2025-03-21 23:03:51.744471744,2326.0,8642.0,False,1.0,922.0,0.2
https://www.realtor.com/realestateandhomes-detail/4075-Cordon-Rd-NE_Salem_OR_97305_M27001-56067,4075 Cordon Rd NE,,732676.0,354220.0,659000.0,2021-10-22,44.9,2901.0,4.0,2.5,Unknown,2022-03-27 00:00:00.000000000,5402.0,12001.7,False,1.0,1642.0,0.2
https://www.realtor.com/realestateandhomes-detail/2274-Church-St-NE_Salem_OR_97301_M12437-31651,2274 NE Church St,,318000.0,118140.0,295000.0,2022-12-09,31.3,720.0,2.0,1.0,Highland,2024-07-30 00:00:00.000000000,2319.0,6098.0,False,1.0,735.0,0.2
https://www.realtor.com/realestateandhomes-detail/4759-Bohannon-St-NE_Salem_OR_97305_M27311-12693,4759 Bohannon St NE,,390000.0,161668.0,350000.0,2021-09-20,45.9,1249.0,3.0,1.7,Unknown,2022-02-23 23:03:51.744471744,2686.0,5950.0,False,1.0,871.0,0.2
https://www.realtor.com/realestateandhomes-detail/1690-Berry-St-SE_Salem_OR_97302_M11289-41176,1690 Berry St SE,,360500.0,116870.0,350000.0,2024-07-17,12.1,1134.0,3.0,1.5,South Central,2024-05-31 00:00:00.000000000,2294.0,4356.0,False,1.4,871.0,0.2
https://www.realtor.com/realestateandhomes-detail/1217-Lottie-Ln-NW_Salem_OR_97304_M16109-69202,1217 Lottie Ln NW,,417000.0,199920.0,385000.0,2022-10-06,33.4,1544.0,3.0,2.1,West Salem,2024-07-30 00:00:00.000000000,3767.0,6387.7,False,1.0,958.0,0.2
https://www.realtor.com/realestateandhomes-detail/409-Bivens-St-NE_Salem_OR_97301_M96231-17061,409 Bivens St NE,,465397.0,239320.0,434995.0,2023-03-17,28.1,1637.0,3.0,2.2,Unknown,2024-09-29 00:00:00.000000000,4698.0,6772.4,True,1.0,1082.0,0.2
https://www.realtor.com/realestateandhomes-detail/3194-Oakcrest-Dr-NW_Salem_OR_97304_M22655-19589,3194 Oakcrest Dr NW,,390000.0,195860.0,348000.0,2021-07-02,48.6,1314.0,3.0,1.8,West Salem,2021-12-05 23:03:51.744471744,3691.0,4154.0,False,1.0,865.0,0.2
https://www.realtor.com/realestateandhomes-detail/1143-Market-St-NE_Salem_OR_97301_M17151-83090,1143 Market St NE,,430692.0,158590.0,410000.0,2023-11-09,20.3,1834.0,4.0,2.5,Grant,2023-08-11 00:00:00.000000000,3113.0,6098.0,False,1.4,1019.0,0.2
https://www.realtor.com/realestateandhomes-detail/2870-Wiggles-Ct-NE_Salem_OR_97301_M21269-45861,2870 Wiggles Ct NE,,366278.0,147490.0,340000.0,2022-12-15,31.1,1008.0,3.0,1.4,Lansing,2024-09-29 00:00:00.000000000,2895.0,7840.0,False,1.0,845.0,0.2
https://www.realtor.com/realestateandhomes-detail/2460-Northgate-Ave-NE_Salem_OR_97301_M18933-51561,2460 Northgate Ave NE,,381352.0,152450.0,340000.0,2021-06-21,48.9,1202.0,3.0,1.6,Northgate,2021-11-24 23:03:51.744471744,2993.0,6003.0,False,1.0,845.0,0.2
https://www.realtor.com/realestateandhomes-detail/560-Ewald-Ave-SE_Salem_OR_97302_M18494-30817,560 SE Ewald Ave,,388944.0,125030.0,374900.0,2024-04-16,15.1,1040.0,3.0,1.5,Faye Wright,2024-10-04 00:00:00.000000000,2454.0,11326.0,False,1.0,931.0,0.2
https://www.realtor.com/realestateandhomes-detail/708-49th-Ave-SE_Salem_OR_97317_M19171-75871,708 49th Ave SE,,391002.0,175120.0,382000.0,2024-10-03,9.5,1372.0,3.0,1.9,Unknown,2024-08-14 00:00:00.000000000,2892.0,7405.0,False,1.4,948.0,0.2
https://www.realtor.com/realestateandhomes-detail/4944-Wagon-Trail-Ct-SE_Salem_OR_97317_M19144-55457,4944 Wagon Trail Ct SE,,380000.0,168370.0,351500.0,2022-10-28,32.7,1330.0,3.0,1.8,Unknown,2024-07-30 00:00:00.000000000,2789.0,6098.0,False,1.0,872.0,0.2
https://www.realtor.com/realestateandhomes-detail/1470-15th-St-NE_Salem_OR_97301_M17044-50498,1470 15th St NE,,373388.0,160520.0,333000.0,2021-06-21,48.9,1662.0,3.0,2.3,Northeast Neighbors,2021-05-14 00:00:00.000000000,3151.0,5663.0,False,2.0,826.0,0.2
https://www.realtor.com/realestateandhomes-detail/2898-Dogwood-Dr-S_Salem_OR_97302_M16324-52697,2898 Dogwood Dr S,,658200.0,376210.0,585000.0,2021-05-05,50.5,2391.0,4.0,3.2,"South Salem, Southwest Salem",2021-08-05 00:00:00.000000000,7386.0,9583.0,False,2.0,1451.0,0.2
https://www.realtor.com/realestateandhomes-detail/5262-Liberty-Rd-S_Salem_OR_97306_M28228-01432,5262 Liberty Rd S,,429000.0,212120.0,390000.0,2022-03-09,40.3,1478.0,3.0,2.0,South Gateway,2022-08-12 23:03:51.744471744,4164.0,7952.0,False,1.0,967.0,0.2
https://www.realtor.com/realestateandhomes-detail/4642-Santiam-St-NE_Salem_OR_97305_M18849-40830,4642 NE Santiam St,,411088.0,175590.0,380000.0,2022-10-18,33.0,1532.0,3.0,2.1,Unknown,2024-07-30 00:00:00.000000000,2899.0,6534.0,False,1.0,942.0,0.2
https://www.realtor.com/realestateandhomes-detail/1095-Church-St-NE_Salem_OR_97301_M22686-68240,1095 Church St NE,,406100.0,184160.0,391900.0,2024-04-30,14.6,1591.0,3.0,2.2,Grant,2024-03-29 00:00:00.000000000,3615.0,6098.0,False,1.4,971.0,0.2
https://www.realtor.com/realestateandhomes-detail/4393-Log-Dr-NE_Salem_OR_97305_M21575-55721,4393 Log Dr NE,,464941.0,219690.0,421000.0,2022-01-13,42.1,1657.0,3.0,2.5,Unknown,2022-06-18 23:03:51.744471744,4313.0,6049.0,False,2.0,1043.0,0.2
https://www.realtor.com/realestateandhomes-detail/2340-Quail-Run-Ln-S_Salem_OR_97306_M99219-47203,2340 Quail Run Ln S,,491800.0,233450.0,450000.0,2022-06-03,37.5,1555.0,3.0,2.5,Unknown,2024-07-30 00:00:00.000000000,4583.0,6433.2,True,2.0,1114.0,0.2
https://www.realtor.com/realestateandhomes-detail/3677-Meadow-Park-Loop-NE_Salem_OR_97305_M11458-08127,3677 Meadow Park Loop NE,,396036.0,181120.0,375000.0,2023-08-29,22.7,1408.0,3.0,1.9,Unknown,2023-08-03 00:00:00.000000000,2983.0,7405.0,False,1.0,928.0,0.2
https://www.realtor.com/realestateandhomes-detail/6255-Crooked-Stick-Loop-SE_Salem_OR_97306_M10468-92943,6255 Crooked Stick Loop SE,,724100.0,512480.0,696268.0,2024-03-14,16.2,2815.0,3.0,2.5,South Gateway,2024-02-09 00:00:00.000000000,6117.5,12632.0,False,1.4,1722.0,0.2
https://www.realtor.com/realestateandhomes-detail/1015-Rural-Ave-SE_Salem_OR_97302_M18820-22715,1015 Rural Ave SE,,430254.0,166840.0,385000.0,2021-08-02,47.5,1491.0,3.0,2.0,South Central,2021-12-30 00:00:00.000000000,3275.0,6098.0,False,1.0,952.0,0.2
https://www.realtor.com/realestateandhomes-detail/840-Ironwood-Dr-SE_Salem_OR_97306_M13549-33224,840 Ironwood Dr SE,,449900.0,225500.0,440000.0,2024-10-15,9.1,1564.0,3.0,2.1,South Gateway,2024-07-11 00:00:00.000000000,4427.0,10890.0,False,1.4,1088.0,0.2
https://www.realtor.com/realestateandhomes-detail/1040-Oxford-St-SE_Salem_OR_97302_M18815-00991,1040 Oxford St SE,,369400.0,117640.0,350000.0,2023-09-05,22.4,1220.0,2.0,1.7,South Central,2023-12-06 00:00:00.000000000,2309.0,6534.0,False,1.0,865.0,0.2
https://www.realtor.com/realestateandhomes-detail/1570-Watson-Butte-Ave-SE_Salem_OR_97306_M18751-40619,1570 Watson Butte Ave SE,,720402.0,352740.0,645000.0,2021-08-09,47.3,2617.0,5.0,3.5,Unknown,2022-01-12 23:03:51.744471744,6925.0,6676.0,False,1.4,1594.0,0.2
https://www.realtor.com/realestateandhomes-detail/213-Rainier-Dr-SE_Salem_OR_97306_M97371-75124,213 Rainier Dr SE,,581777.0,274811.9,518900.0,2021-06-17,49.0,0.0,0.0,0.0,South Gateway,2021-11-20 23:03:51.744471744,4915.1,6534.0,False,0.0,1282.0,0.2
https://www.realtor.com/realestateandhomes-detail/5619-Earth-Pl-NE-Lot-595_Salem_OR_97305_M93667-70365,5619 Earth Pl NE Lot 595,Lot 595,462000.0,218233.3,444995.0,2024-04-04,15.5,1467.0,3.0,2.0,Unknown,2024-01-31 00:00:00.000000000,3903.2,6970.0,True,1.4,1099.0,0.2
https://www.realtor.com/realestateandhomes-detail/2230-Soapstone-Ave-SE_Salem_OR_97306_M15295-27313,2230 Soapstone Ave SE,,650568.0,392660.0,590000.0,2022-01-31,41.6,2447.0,3.0,2.5,South Gateway,2022-07-06 23:03:51.744471744,7709.0,6700.0,False,1.0,1457.0,0.2
https://www.realtor.com/realestateandhomes-detail/4882-Lancaster-Dr-NE-Unit-29_Salem_OR_97305_M23070-11747,4882 Lancaster Dr NE Unit 29,Unit 29,50000.0,4560.0,47000.0,2023-05-22,25.9,600.0,1.0,0.8,Unknown,2024-07-30 00:00:00.000000000,68.0,2482.3,False,1.0,116.0,0.2
https://www.realtor.com/realestateandhomes-detail/525-Welcome-Way-SE_Salem_OR_97302_M96632-95861,525 Welcome Way SE,,589322.0,298630.0,530000.0,2021-10-07,45.4,2218.0,3.0,1.5,Faye Wright,2022-03-01 00:00:00.000000000,5863.0,10890.0,False,1.0,1308.0,0.2
https://www.realtor.com/realestateandhomes-detail/3315-Ballyntyne-Rd-S_Salem_OR_97302_M23941-54041,3315 Ballyntyne Rd S,,941000.0,510120.0,,2021-06-30,48.6,3212.0,4.0,4.4,Unknown,2021-12-03 23:03:51.744471744,6474.0,13288.4,False,2.0,2072.0,0.2
https://www.realtor.com/realestateandhomes-detail/4845-Planet-Ave-NE-Lot-658_Salem_OR_97305_M95048-61519,4845 Planet Ave NE Lot 658,Lot 658,457000.0,215871.5,439995.0,2024-03-29,15.7,1467.0,3.0,2.0,Unknown,2023-12-12 00:00:00.000000000,3861.0,5227.0,True,1.4,1085.0,0.2
https://www.realtor.com/realestateandhomes-detail/1130-Satara-Ave-NW_Salem_OR_97304_M24945-99114,1130 Satara Ave NW,,490068.0,249370.0,460000.0,2023-05-04,26.5,2126.0,5.0,2.9,West Salem,2023-10-07 23:03:51.744471744,4699.0,8225.0,False,1.0,1134.0,0.2
https://www.realtor.com/realestateandhomes-detail/3089-Livingston-St-NE_Salem_OR_97301_M11705-04074,3089 Livingston St NE,,397629.0,169470.0,379000.0,2023-11-20,19.9,1414.0,3.0,1.9,Lansing,2023-09-09 00:00:00.000000000,3327.0,12632.0,False,1.4,934.0,0.2
https://www.realtor.com/realestateandhomes-detail/2274-Mousebird-Ave-NW_Salem_OR_97304_M21833-33664,2274 Mousebird Ave NW,,373514.0,152480.0,364000.0,2024-08-30,10.6,1517.0,3.0,2.1,West Salem,2025-05-02 00:00:00.000000000,2873.0,6534.0,False,1.0,897.0,0.2
https://www.realtor.com/realestateandhomes-detail/4745-Bayne-St-NE_Salem_OR_97305_M19970-14041,4745 Bayne St NE,,494066.0,264550.0,444900.0,2021-10-22,44.9,2222.0,4.0,2.5,Northgate,2022-03-27 23:03:51.744471744,5194.0,5510.0,False,2.0,1096.0,0.2
https://www.realtor.com/realestateandhomes-detail/1663-Ammon-St-NW_Salem_OR_97304_M19662-42582,1663 Ammon St NW,,534640.0,287970.0,510000.0,2023-11-30,19.6,2148.0,4.0,2.9,West Salem,2023-07-14 00:00:00.000000000,5426.0,6534.0,False,2.0,1256.0,0.2
https://www.realtor.com/realestateandhomes-detail/1630-Wallace-Rd-NW-Unit-31_Salem_OR_97304_M21298-36369,1630 NW Wallace Rd Unit 31,Unit 31,148789.0,70282.9,145000.0,2024-08-30,10.6,1495.0,2.0,2.0,Unknown,2025-05-02 00:00:00.000000000,1257.0,6185.0,False,1.0,357.0,0.2
https://www.realtor.com/realestateandhomes-detail/5749-Samaritan-Ln-SE_Salem_OR_97306_M20104-32929,5749 Samaritan Ln SE,,411000.0,146860.0,380000.0,2022-10-14,33.1,1064.0,2.0,1.4,South Gateway,2023-03-19 23:03:51.744471744,2883.0,4271.0,False,1.4,935.0,0.2
